interaction_id,question_type,domain,retrieved_gold,n_words,t,t_suf,t_sc,top1_stable_streak,top1_changed,named_entity_detected,words_since_first_ne,question_word_type,label,label_sc
f47c840a-24db-4463-8746-92bfed093c57,multi-hop,open,False,12,3,,11,2,0,0,0,which,,0
f47c840a-24db-4463-8746-92bfed093c57,multi-hop,open,False,12,4,,11,3,0,0,0,which,,0
f47c840a-24db-4463-8746-92bfed093c57,multi-hop,open,False,12,5,,11,4,0,0,0,which,,0
f47c840a-24db-4463-8746-92bfed093c57,multi-hop,open,False,12,6,,11,1,1,0,0,which,,0
f47c840a-24db-4463-8746-92bfed093c57,multi-hop,open,False,12,7,,11,1,1,0,0,which,,0
f47c840a-24db-4463-8746-92bfed093c57,multi-hop,open,False,12,8,,11,2,0,0,0,which,,0
f47c840a-24db-4463-8746-92bfed093c57,multi-hop,open,False,12,9,,11,3,0,0,0,which,,0
f47c840a-24db-4463-8746-92bfed093c57,multi-hop,open,False,12,10,,11,4,0,0,0,which,,0
f47c840a-24db-4463-8746-92bfed093c57,multi-hop,open,False,12,11,,11,1,1,0,0,which,,1
f47c840a-24db-4463-8746-92bfed093c57,multi-hop,open,False,12,12,,11,2,0,0,0,which,,1
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,1,,16,1,0,0,0,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,2,,16,1,1,0,0,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,3,,16,2,0,0,0,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,4,,16,3,0,0,0,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,5,,16,1,1,0,0,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,6,,16,1,1,0,0,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,7,,16,1,1,0,0,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,8,,16,2,0,0,0,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,9,,16,1,1,0,0,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,10,,16,2,0,0,0,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,11,,16,3,0,0,0,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,12,,16,1,1,0,0,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,13,,16,2,0,1,0,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,14,,16,1,1,1,1,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,15,,16,2,0,1,2,other,,0
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,16,,16,1,1,1,3,other,,1
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,17,,16,2,0,1,4,other,,1
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,18,,16,3,0,1,5,other,,1
f79b63b1-3b68-4fcd-b489-38b4a17eb792,simple_w_condition,finance,False,19,19,,16,4,0,1,6,other,,1
9f6ac80b-541d-433a-a296-8cd76227a4f9,false_premise,open,False,11,1,,8,1,0,0,0,why,,0
9f6ac80b-541d-433a-a296-8cd76227a4f9,false_premise,open,False,11,2,,8,1,1,0,0,why,,0
9f6ac80b-541d-433a-a296-8cd76227a4f9,false_premise,open,False,11,3,,8,1,1,0,0,why,,0
9f6ac80b-541d-433a-a296-8cd76227a4f9,false_premise,open,False,11,4,,8,2,0,0,0,why,,0
9f6ac80b-541d-433a-a296-8cd76227a4f9,false_premise,open,False,11,5,,8,3,0,0,0,why,,0
9f6ac80b-541d-433a-a296-8cd76227a4f9,false_premise,open,False,11,6,,8,4,0,0,0,why,,0
9f6ac80b-541d-433a-a296-8cd76227a4f9,false_premise,open,False,11,7,,8,5,0,0,0,why,,0
9f6ac80b-541d-433a-a296-8cd76227a4f9,false_premise,open,False,11,8,,8,1,1,0,0,why,,1
9f6ac80b-541d-433a-a296-8cd76227a4f9,false_premise,open,False,11,9,,8,2,0,0,0,why,,1
9f6ac80b-541d-433a-a296-8cd76227a4f9,false_premise,open,False,11,10,,8,3,0,0,0,why,,1
9f6ac80b-541d-433a-a296-8cd76227a4f9,false_premise,open,False,11,11,,8,4,0,1,0,why,,1
73dba292-d0f1-49c5-ba8b-02eb8b6f0c87,multi-hop,finance,False,12,1,,11,1,0,0,0,what,,0
73dba292-d0f1-49c5-ba8b-02eb8b6f0c87,multi-hop,finance,False,12,2,,11,1,1,0,0,what,,0
73dba292-d0f1-49c5-ba8b-02eb8b6f0c87,multi-hop,finance,False,12,3,,11,1,1,0,0,what,,0
73dba292-d0f1-49c5-ba8b-02eb8b6f0c87,multi-hop,finance,False,12,4,,11,2,0,0,0,what,,0
73dba292-d0f1-49c5-ba8b-02eb8b6f0c87,multi-hop,finance,False,12,5,,11,1,1,0,0,what,,0
73dba292-d0f1-49c5-ba8b-02eb8b6f0c87,multi-hop,finance,False,12,6,,11,2,0,0,0,what,,0
73dba292-d0f1-49c5-ba8b-02eb8b6f0c87,multi-hop,finance,False,12,7,,11,1,1,0,0,what,,0
73dba292-d0f1-49c5-ba8b-02eb8b6f0c87,multi-hop,finance,False,12,8,,11,1,1,0,0,what,,0
73dba292-d0f1-49c5-ba8b-02eb8b6f0c87,multi-hop,finance,False,12,9,,11,2,0,0,0,what,,0
73dba292-d0f1-49c5-ba8b-02eb8b6f0c87,multi-hop,finance,False,12,10,,11,3,0,0,0,what,,0
73dba292-d0f1-49c5-ba8b-02eb8b6f0c87,multi-hop,finance,False,12,11,,11,1,1,0,0,what,,1
73dba292-d0f1-49c5-ba8b-02eb8b6f0c87,multi-hop,finance,False,12,12,,11,2,0,0,0,what,,1
cd4ce08e-8414-483e-a66c-842c0700189c,false_premise,sports,False,7,1,,7,1,0,0,0,what,,0
cd4ce08e-8414-483e-a66c-842c0700189c,false_premise,sports,False,7,2,,7,1,1,0,0,what,,0
cd4ce08e-8414-483e-a66c-842c0700189c,false_premise,sports,False,7,3,,7,2,0,1,0,what,,0
cd4ce08e-8414-483e-a66c-842c0700189c,false_premise,sports,False,7,4,,7,1,1,1,1,what,,0
cd4ce08e-8414-483e-a66c-842c0700189c,false_premise,sports,False,7,5,,7,1,1,1,2,what,,0
cd4ce08e-8414-483e-a66c-842c0700189c,false_premise,sports,False,7,6,,7,2,0,1,3,what,,0
cd4ce08e-8414-483e-a66c-842c0700189c,false_premise,sports,False,7,7,,7,1,1,1,4,what,,1
598f1e31-7c0e-4e25-8f96-c8a4b3506625,simple,finance,False,11,1,,6,1,0,0,0,what,,0
598f1e31-7c0e-4e25-8f96-c8a4b3506625,simple,finance,False,11,2,,6,1,1,0,0,what,,0
598f1e31-7c0e-4e25-8f96-c8a4b3506625,simple,finance,False,11,3,,6,1,1,0,0,what,,0
598f1e31-7c0e-4e25-8f96-c8a4b3506625,simple,finance,False,11,4,,6,2,0,0,0,what,,0
598f1e31-7c0e-4e25-8f96-c8a4b3506625,simple,finance,False,11,5,,6,3,0,0,0,what,,0
598f1e31-7c0e-4e25-8f96-c8a4b3506625,simple,finance,False,11,6,,6,1,1,0,0,what,,1
598f1e31-7c0e-4e25-8f96-c8a4b3506625,simple,finance,False,11,7,,6,2,0,0,0,what,,1
598f1e31-7c0e-4e25-8f96-c8a4b3506625,simple,finance,False,11,8,,6,3,0,0,0,what,,1
598f1e31-7c0e-4e25-8f96-c8a4b3506625,simple,finance,False,11,9,,6,4,0,0,0,what,,1
598f1e31-7c0e-4e25-8f96-c8a4b3506625,simple,finance,False,11,10,,6,5,0,0,0,what,,1
598f1e31-7c0e-4e25-8f96-c8a4b3506625,simple,finance,False,11,11,,6,6,0,1,0,what,,1
9c1b2634-b981-4751-b4db-080d4089c25b,simple,movie,False,11,1,,11,1,0,0,0,what,,0
9c1b2634-b981-4751-b4db-080d4089c25b,simple,movie,False,11,2,,11,2,0,0,0,what,,0
9c1b2634-b981-4751-b4db-080d4089c25b,simple,movie,False,11,3,,11,3,0,0,0,what,,0
9c1b2634-b981-4751-b4db-080d4089c25b,simple,movie,False,11,4,,11,1,1,0,0,what,,0
9c1b2634-b981-4751-b4db-080d4089c25b,simple,movie,False,11,5,,11,1,1,1,0,what,,0
9c1b2634-b981-4751-b4db-080d4089c25b,simple,movie,False,11,6,,11,1,1,1,1,what,,0
9c1b2634-b981-4751-b4db-080d4089c25b,simple,movie,False,11,7,,11,1,1,1,2,what,,0
9c1b2634-b981-4751-b4db-080d4089c25b,simple,movie,False,11,8,,11,2,0,1,3,what,,0
9c1b2634-b981-4751-b4db-080d4089c25b,simple,movie,False,11,9,,11,3,0,1,4,what,,0
9c1b2634-b981-4751-b4db-080d4089c25b,simple,movie,False,11,10,,11,4,0,1,5,what,,0
9c1b2634-b981-4751-b4db-080d4089c25b,simple,movie,False,11,11,,11,1,1,1,6,what,,1
08cf271b-b462-439c-bdb9-43c73375ac5f,simple_w_condition,movie,False,12,1,,12,1,0,0,0,who,,0
08cf271b-b462-439c-bdb9-43c73375ac5f,simple_w_condition,movie,False,12,2,,12,1,1,0,0,who,,0
08cf271b-b462-439c-bdb9-43c73375ac5f,simple_w_condition,movie,False,12,3,,12,2,0,0,0,who,,0
08cf271b-b462-439c-bdb9-43c73375ac5f,simple_w_condition,movie,False,12,4,,12,3,0,0,0,who,,0
08cf271b-b462-439c-bdb9-43c73375ac5f,simple_w_condition,movie,False,12,5,,12,1,1,0,0,who,,0
08cf271b-b462-439c-bdb9-43c73375ac5f,simple_w_condition,movie,False,12,6,,12,2,0,0,0,who,,0
08cf271b-b462-439c-bdb9-43c73375ac5f,simple_w_condition,movie,False,12,7,,12,3,0,0,0,who,,0
08cf271b-b462-439c-bdb9-43c73375ac5f,simple_w_condition,movie,False,12,8,,12,4,0,0,0,who,,0
08cf271b-b462-439c-bdb9-43c73375ac5f,simple_w_condition,movie,False,12,9,,12,5,0,0,0,who,,0
08cf271b-b462-439c-bdb9-43c73375ac5f,simple_w_condition,movie,False,12,10,,12,6,0,0,0,who,,0
08cf271b-b462-439c-bdb9-43c73375ac5f,simple_w_condition,movie,False,12,11,,12,7,0,0,0,who,,0
08cf271b-b462-439c-bdb9-43c73375ac5f,simple_w_condition,movie,False,12,12,,12,1,1,0,0,who,,1
e953b2fa-e3bb-4d57-a66a-23bdf07ecf5a,simple_w_condition,open,True,5,1,5,5,1,0,0,0,what,0,0
e953b2fa-e3bb-4d57-a66a-23bdf07ecf5a,simple_w_condition,open,True,5,2,5,5,1,1,0,0,what,0,0
e953b2fa-e3bb-4d57-a66a-23bdf07ecf5a,simple_w_condition,open,True,5,3,5,5,2,0,0,0,what,0,0
e953b2fa-e3bb-4d57-a66a-23bdf07ecf5a,simple_w_condition,open,True,5,4,5,5,3,0,0,0,what,0,0
e953b2fa-e3bb-4d57-a66a-23bdf07ecf5a,simple_w_condition,open,True,5,5,5,5,1,1,0,0,what,1,1
1c8c76bd-4626-4fb2-bd27-64fdc8a59347,aggregation,finance,False,6,1,,2,1,0,0,0,other,,0
1c8c76bd-4626-4fb2-bd27-64fdc8a59347,aggregation,finance,False,6,2,,2,1,1,0,0,other,,1
1c8c76bd-4626-4fb2-bd27-64fdc8a59347,aggregation,finance,False,6,3,,2,2,0,0,0,other,,1
1c8c76bd-4626-4fb2-bd27-64fdc8a59347,aggregation,finance,False,6,4,,2,3,0,0,0,other,,1
1c8c76bd-4626-4fb2-bd27-64fdc8a59347,aggregation,finance,False,6,5,,2,4,0,1,0,other,,1
1c8c76bd-4626-4fb2-bd27-64fdc8a59347,aggregation,finance,False,6,6,,2,5,0,1,1,other,,1
1e924124-ffdd-4ffd-bce4-7d39414c2d88,comparison,music,True,12,1,1,11,1,0,0,0,which,1,0
1e924124-ffdd-4ffd-bce4-7d39414c2d88,comparison,music,True,12,2,1,11,1,1,0,0,which,1,0
1e924124-ffdd-4ffd-bce4-7d39414c2d88,comparison,music,True,12,3,1,11,2,0,0,0,which,1,0
1e924124-ffdd-4ffd-bce4-7d39414c2d88,comparison,music,True,12,4,1,11,1,1,0,0,which,1,0
1e924124-ffdd-4ffd-bce4-7d39414c2d88,comparison,music,True,12,5,1,11,1,1,0,0,which,1,0
1e924124-ffdd-4ffd-bce4-7d39414c2d88,comparison,music,True,12,6,1,11,2,0,0,0,which,1,0
1e924124-ffdd-4ffd-bce4-7d39414c2d88,comparison,music,True,12,7,1,11,3,0,0,0,which,1,0
1e924124-ffdd-4ffd-bce4-7d39414c2d88,comparison,music,True,12,8,1,11,4,0,0,0,which,1,0
1e924124-ffdd-4ffd-bce4-7d39414c2d88,comparison,music,True,12,9,1,11,1,1,0,0,which,1,0
1e924124-ffdd-4ffd-bce4-7d39414c2d88,comparison,music,True,12,10,1,11,2,0,0,0,which,1,0
1e924124-ffdd-4ffd-bce4-7d39414c2d88,comparison,music,True,12,11,1,11,1,1,0,0,which,1,1
1e924124-ffdd-4ffd-bce4-7d39414c2d88,comparison,music,True,12,12,1,11,2,0,0,0,which,1,1
8b5b18ec-269d-4be9-8fcb-6eebacd3ddd2,multi-hop,sports,False,10,1,,9,1,0,0,0,what,,0
8b5b18ec-269d-4be9-8fcb-6eebacd3ddd2,multi-hop,sports,False,10,2,,9,1,1,0,0,what,,0
8b5b18ec-269d-4be9-8fcb-6eebacd3ddd2,multi-hop,sports,False,10,3,,9,2,0,0,0,what,,0
8b5b18ec-269d-4be9-8fcb-6eebacd3ddd2,multi-hop,sports,False,10,4,,9,3,0,0,0,what,,0
8b5b18ec-269d-4be9-8fcb-6eebacd3ddd2,multi-hop,sports,False,10,5,,9,4,0,1,0,what,,0
8b5b18ec-269d-4be9-8fcb-6eebacd3ddd2,multi-hop,sports,False,10,6,,9,5,0,1,1,what,,0
8b5b18ec-269d-4be9-8fcb-6eebacd3ddd2,multi-hop,sports,False,10,7,,9,6,0,1,2,what,,0
8b5b18ec-269d-4be9-8fcb-6eebacd3ddd2,multi-hop,sports,False,10,8,,9,7,0,1,3,what,,0
8b5b18ec-269d-4be9-8fcb-6eebacd3ddd2,multi-hop,sports,False,10,9,,9,1,1,1,4,what,,1
8b5b18ec-269d-4be9-8fcb-6eebacd3ddd2,multi-hop,sports,False,10,10,,9,2,0,1,5,what,,1
165d63a6-69bd-4f45-a24c-bb8127c350b2,simple,movie,False,11,1,,11,1,0,0,0,what,,0
165d63a6-69bd-4f45-a24c-bb8127c350b2,simple,movie,False,11,2,,11,2,0,0,0,what,,0
165d63a6-69bd-4f45-a24c-bb8127c350b2,simple,movie,False,11,3,,11,3,0,0,0,what,,0
165d63a6-69bd-4f45-a24c-bb8127c350b2,simple,movie,False,11,4,,11,1,1,0,0,what,,0
165d63a6-69bd-4f45-a24c-bb8127c350b2,simple,movie,False,11,5,,11,2,0,0,0,what,,0
165d63a6-69bd-4f45-a24c-bb8127c350b2,simple,movie,False,11,6,,11,1,1,0,0,what,,0
165d63a6-69bd-4f45-a24c-bb8127c350b2,simple,movie,False,11,7,,11,1,1,0,0,what,,0
165d63a6-69bd-4f45-a24c-bb8127c350b2,simple,movie,False,11,8,,11,1,1,0,0,what,,0
165d63a6-69bd-4f45-a24c-bb8127c350b2,simple,movie,False,11,9,,11,2,0,0,0,what,,0
165d63a6-69bd-4f45-a24c-bb8127c350b2,simple,movie,False,11,10,,11,3,0,0,0,what,,0
165d63a6-69bd-4f45-a24c-bb8127c350b2,simple,movie,False,11,11,,11,1,1,0,0,what,,1
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,1,,12,1,0,0,0,other,,0
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,2,,12,2,0,0,0,other,,0
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,3,,12,1,1,0,0,other,,0
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,4,,12,2,0,0,0,other,,0
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,5,,12,1,1,0,0,other,,0
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,6,,12,1,1,0,0,other,,0
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,7,,12,2,0,0,0,other,,0
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,8,,12,3,0,0,0,other,,0
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,9,,12,1,1,0,0,other,,0
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,10,,12,2,0,0,0,other,,0
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,11,,12,3,0,0,0,other,,0
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,12,,12,1,1,0,0,other,,1
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,13,,12,2,0,0,0,other,,1
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,14,,12,3,0,0,0,other,,1
e7b12db6-b7ee-4efe-9998-5b9c992dea7a,comparison,finance,False,15,15,,12,4,0,0,0,other,,1
bc6c4095-8843-42f1-ad1e-84c2aa4f6716,set,sports,False,11,1,,3,1,0,0,0,which,,0
bc6c4095-8843-42f1-ad1e-84c2aa4f6716,set,sports,False,11,2,,3,1,1,1,0,which,,0
bc6c4095-8843-42f1-ad1e-84c2aa4f6716,set,sports,False,11,3,,3,1,1,1,1,which,,1
bc6c4095-8843-42f1-ad1e-84c2aa4f6716,set,sports,False,11,4,,3,2,0,1,2,which,,1
bc6c4095-8843-42f1-ad1e-84c2aa4f6716,set,sports,False,11,5,,3,3,0,1,3,which,,1
bc6c4095-8843-42f1-ad1e-84c2aa4f6716,set,sports,False,11,6,,3,4,0,1,4,which,,1
bc6c4095-8843-42f1-ad1e-84c2aa4f6716,set,sports,False,11,7,,3,5,0,1,5,which,,1
bc6c4095-8843-42f1-ad1e-84c2aa4f6716,set,sports,False,11,8,,3,6,0,1,6,which,,1
bc6c4095-8843-42f1-ad1e-84c2aa4f6716,set,sports,False,11,9,,3,7,0,1,7,which,,1
bc6c4095-8843-42f1-ad1e-84c2aa4f6716,set,sports,False,11,10,,3,8,0,1,8,which,,1
bc6c4095-8843-42f1-ad1e-84c2aa4f6716,set,sports,False,11,11,,3,9,0,1,9,which,,1
f35087c3-a496-41f1-aba0-1d13169a4269,false_premise,sports,True,12,1,1,4,1,0,0,0,how,1,0
f35087c3-a496-41f1-aba0-1d13169a4269,false_premise,sports,True,12,2,1,4,2,0,0,0,how,1,0
f35087c3-a496-41f1-aba0-1d13169a4269,false_premise,sports,True,12,3,1,4,3,0,0,0,how,1,0
f35087c3-a496-41f1-aba0-1d13169a4269,false_premise,sports,True,12,4,1,4,1,1,0,0,how,1,1
f35087c3-a496-41f1-aba0-1d13169a4269,false_premise,sports,True,12,5,1,4,2,0,0,0,how,1,1
f35087c3-a496-41f1-aba0-1d13169a4269,false_premise,sports,True,12,6,1,4,3,0,0,0,how,1,1
f35087c3-a496-41f1-aba0-1d13169a4269,false_premise,sports,True,12,7,1,4,4,0,0,0,how,1,1
f35087c3-a496-41f1-aba0-1d13169a4269,false_premise,sports,True,12,8,1,4,5,0,0,0,how,1,1
f35087c3-a496-41f1-aba0-1d13169a4269,false_premise,sports,True,12,9,1,4,6,0,0,0,how,1,1
f35087c3-a496-41f1-aba0-1d13169a4269,false_premise,sports,True,12,10,1,4,7,0,1,0,how,1,1
f35087c3-a496-41f1-aba0-1d13169a4269,false_premise,sports,True,12,11,1,4,8,0,1,1,how,1,1
f35087c3-a496-41f1-aba0-1d13169a4269,false_premise,sports,True,12,12,1,4,9,0,1,2,how,1,1
2d1c6117-ce90-4172-a6ae-ed96eb587685,simple,finance,False,4,1,,1,1,0,0,0,what,,1
2d1c6117-ce90-4172-a6ae-ed96eb587685,simple,finance,False,4,2,,1,2,0,0,0,what,,1
2d1c6117-ce90-4172-a6ae-ed96eb587685,simple,finance,False,4,3,,1,3,0,0,0,what,,1
2d1c6117-ce90-4172-a6ae-ed96eb587685,simple,finance,False,4,4,,1,4,0,0,0,what,,1
60297cbe-b201-418f-8a87-f31d05a8efac,simple_w_condition,open,False,11,1,,5,1,0,0,0,what,,0
60297cbe-b201-418f-8a87-f31d05a8efac,simple_w_condition,open,False,11,2,,5,2,0,0,0,what,,0
60297cbe-b201-418f-8a87-f31d05a8efac,simple_w_condition,open,False,11,3,,5,1,1,0,0,what,,0
60297cbe-b201-418f-8a87-f31d05a8efac,simple_w_condition,open,False,11,4,,5,2,0,0,0,what,,0
60297cbe-b201-418f-8a87-f31d05a8efac,simple_w_condition,open,False,11,5,,5,1,1,0,0,what,,1
60297cbe-b201-418f-8a87-f31d05a8efac,simple_w_condition,open,False,11,6,,5,2,0,0,0,what,,1
60297cbe-b201-418f-8a87-f31d05a8efac,simple_w_condition,open,False,11,7,,5,3,0,0,0,what,,1
60297cbe-b201-418f-8a87-f31d05a8efac,simple_w_condition,open,False,11,8,,5,4,0,1,0,what,,1
60297cbe-b201-418f-8a87-f31d05a8efac,simple_w_condition,open,False,11,9,,5,5,0,1,1,what,,1
60297cbe-b201-418f-8a87-f31d05a8efac,simple_w_condition,open,False,11,10,,5,6,0,1,2,what,,1
60297cbe-b201-418f-8a87-f31d05a8efac,simple_w_condition,open,False,11,11,,5,7,0,1,3,what,,1
11e475cb-75b4-4840-b944-653f4346b01c,comparison,music,True,9,1,1,7,1,0,0,0,which,1,0
11e475cb-75b4-4840-b944-653f4346b01c,comparison,music,True,9,2,1,7,1,1,0,0,which,1,0
11e475cb-75b4-4840-b944-653f4346b01c,comparison,music,True,9,3,1,7,2,0,0,0,which,1,0
11e475cb-75b4-4840-b944-653f4346b01c,comparison,music,True,9,4,1,7,3,0,0,0,which,1,0
11e475cb-75b4-4840-b944-653f4346b01c,comparison,music,True,9,5,1,7,4,0,0,0,which,1,0
11e475cb-75b4-4840-b944-653f4346b01c,comparison,music,True,9,6,1,7,5,0,0,0,which,1,0
11e475cb-75b4-4840-b944-653f4346b01c,comparison,music,True,9,7,1,7,1,1,0,0,which,1,1
11e475cb-75b4-4840-b944-653f4346b01c,comparison,music,True,9,8,1,7,2,0,0,0,which,1,1
11e475cb-75b4-4840-b944-653f4346b01c,comparison,music,True,9,9,1,7,3,0,0,0,which,1,1
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,1,,10,1,0,0,0,what,,0
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,2,,10,1,1,0,0,what,,0
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,3,,10,2,0,0,0,what,,0
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,4,,10,3,0,0,0,what,,0
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,5,,10,4,0,0,0,what,,0
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,6,,10,5,0,1,0,what,,0
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,7,,10,6,0,1,1,what,,0
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,8,,10,7,0,1,2,what,,0
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,9,,10,8,0,1,3,what,,0
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,10,,10,1,1,1,4,what,,1
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,11,,10,2,0,1,5,what,,1
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,12,,10,3,0,1,6,what,,1
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,13,,10,4,0,1,7,what,,1
159e36dc-f927-40f3-b131-7422d116ea76,simple_w_condition,movie,False,14,14,,10,5,0,1,8,what,,1
9552af37-5c6a-48ae-b74b-813cb9b0652e,simple,movie,False,13,1,,9,1,0,0,0,which,,0
9552af37-5c6a-48ae-b74b-813cb9b0652e,simple,movie,False,13,2,,9,2,0,0,0,which,,0
9552af37-5c6a-48ae-b74b-813cb9b0652e,simple,movie,False,13,3,,9,1,1,0,0,which,,0
9552af37-5c6a-48ae-b74b-813cb9b0652e,simple,movie,False,13,4,,9,2,0,0,0,which,,0
9552af37-5c6a-48ae-b74b-813cb9b0652e,simple,movie,False,13,5,,9,1,1,0,0,which,,0
9552af37-5c6a-48ae-b74b-813cb9b0652e,simple,movie,False,13,6,,9,1,1,0,0,which,,0
9552af37-5c6a-48ae-b74b-813cb9b0652e,simple,movie,False,13,7,,9,1,1,0,0,which,,0
9552af37-5c6a-48ae-b74b-813cb9b0652e,simple,movie,False,13,8,,9,2,0,0,0,which,,0
9552af37-5c6a-48ae-b74b-813cb9b0652e,simple,movie,False,13,9,,9,1,1,0,0,which,,1
9552af37-5c6a-48ae-b74b-813cb9b0652e,simple,movie,False,13,10,,9,2,0,0,0,which,,1
9552af37-5c6a-48ae-b74b-813cb9b0652e,simple,movie,False,13,11,,9,3,0,0,0,which,,1
9552af37-5c6a-48ae-b74b-813cb9b0652e,simple,movie,False,13,12,,9,4,0,0,0,which,,1
9552af37-5c6a-48ae-b74b-813cb9b0652e,simple,movie,False,13,13,,9,5,0,1,0,which,,1
6160de4d-d47f-4507-98a1-caa22c0c960c,false_premise,sports,False,12,1,,12,1,0,0,0,how,,0
6160de4d-d47f-4507-98a1-caa22c0c960c,false_premise,sports,False,12,2,,12,1,1,0,0,how,,0
6160de4d-d47f-4507-98a1-caa22c0c960c,false_premise,sports,False,12,3,,12,1,1,0,0,how,,0
6160de4d-d47f-4507-98a1-caa22c0c960c,false_premise,sports,False,12,4,,12,1,1,0,0,how,,0
6160de4d-d47f-4507-98a1-caa22c0c960c,false_premise,sports,False,12,5,,12,2,0,0,0,how,,0
6160de4d-d47f-4507-98a1-caa22c0c960c,false_premise,sports,False,12,6,,12,3,0,1,0,how,,0
6160de4d-d47f-4507-98a1-caa22c0c960c,false_premise,sports,False,12,7,,12,4,0,1,1,how,,0
6160de4d-d47f-4507-98a1-caa22c0c960c,false_premise,sports,False,12,8,,12,5,0,1,2,how,,0
6160de4d-d47f-4507-98a1-caa22c0c960c,false_premise,sports,False,12,9,,12,6,0,1,3,how,,0
6160de4d-d47f-4507-98a1-caa22c0c960c,false_premise,sports,False,12,10,,12,7,0,1,4,how,,0
6160de4d-d47f-4507-98a1-caa22c0c960c,false_premise,sports,False,12,11,,12,8,0,1,5,how,,0
6160de4d-d47f-4507-98a1-caa22c0c960c,false_premise,sports,False,12,12,,12,1,1,1,6,how,,1
835de1b3-b75d-4f2e-ac3a-9d7d097e82aa,simple,finance,False,12,1,,1,1,0,0,0,other,,1
835de1b3-b75d-4f2e-ac3a-9d7d097e82aa,simple,finance,False,12,2,,1,2,0,0,0,other,,1
835de1b3-b75d-4f2e-ac3a-9d7d097e82aa,simple,finance,False,12,3,,1,3,0,0,0,other,,1
835de1b3-b75d-4f2e-ac3a-9d7d097e82aa,simple,finance,False,12,4,,1,4,0,0,0,other,,1
835de1b3-b75d-4f2e-ac3a-9d7d097e82aa,simple,finance,False,12,5,,1,5,0,0,0,other,,1
